order_id;customer_id;order_date;customer_state;customer_city;product_id;product_category;price;freight_value;payment_type;n_installments;delivery_days;review_score;year;month;year_month;weekday;delivery_bucket;product_name;category;base_price;revenue
O008778;C02208;2024-09-23;SP;Sao Paulo;P0006;electronique;120,73;13,48;credit_card;1;7;2;2024;9;2024-09;Monday;7-10j;electronique_item_6;electronique;124,98;134,21
O000816;C09977;2024-09-23;BA;Salvador;P0008;mode;100,09;18,51;credit_card;1;7;3;2024;9;2024-09;Monday;7-10j;mode_item_1;mode;96,15;118,60000000000001
O020174;C02686;2024-09-23;BA;Salvador;P0019;sport;262,69;32,31;credit_card;6;8;5;2024;9;2024-09;Monday;7-10j;sport_item_1;sport;254,44;295,0
O023948;C09433;2024-09-23;MG;Belo Horizonte;P0024;sport;321,18;23,87;credit_card;6;9;5;2024;9;2024-09;Monday;7-10j;sport_item_6;sport;319,44;345,05
O025069;C06619;2024-09-23;MG;Uberlandia;P0035;livres;14,54;8,62;credit_card;1;5;5;2024;9;2024-09;Monday;4-6j;livres_item_3;livres;13,91;23,159999999999997
O021237;C05288;2024-09-23;SP;Guarulhos;P0044;alimentation;32,77;9,3;credit_card;2;6;5;2024;9;2024-09;Monday;4-6j;alimentation_item_1;alimentation;33,6;42,07000000000001
O004403;C06084;2024-09-23;SP;Sao Paulo;P0026;beaute;81,58;12,91;credit_card;3;2;5;2024;9;2024-09;Monday;1-3j;beaute_item_1;beaute;78,79;94,49
O001072;C07212;2024-09-23;PE;Recife;P0003;electronique;638,54;58,06;debit_card;1;5;5;2024;9;2024-09;Monday;4-6j;electronique_item_3;electronique;634,77;696,5999999999999
O009146;C05590;2024-09-23;RJ;Petropolis;P0006;electronique;126,67;15,3;credit_card;3;6;5;2024;9;2024-09;Monday;4-6j;electronique_item_6;electronique;124,98;141,97
O009186;C11584;2024-09-23;SP;Santos;P0017;maison;21,55;8,33;debit_card;1;5;5;2024;9;2024-09;Monday;4-6j;maison_item_5;maison;21,98;29,880000000000003
O006781;C08515;2024-09-23;RJ;Rio de Janeiro;P0021;sport;128,84;15,23;credit_card;2;1;5;2024;9;2024-09;Monday;1-3j;sport_item_3;sport;134,55;144,07
O022012;C06763;2024-09-23;RS;Caxias do Sul;P0014;maison;295,35;21,84;credit_card;2;11;4;2024;9;2024-09;Monday;11-15j;maison_item_2;maison;297,82;317,19
O015684;C10599;2024-09-23;SP;Campinas;P0007;electronique;386,59;29,54;credit_card;6;4;5;2024;9;2024-09;Monday;4-6j;electronique_item_7;electronique;394,44;416,13
O000536;C06241;2024-09-23;SP;Guarulhos;P0030;beaute;41,49;9,07;credit_card;2;5;5;2024;9;2024-09;Monday;4-6j;beaute_item_5;beaute;40,44;50,56
O008276;C06316;2024-09-23;RS;Porto Alegre;P0007;electronique;377,68;28,9;credit_card;1;2;4;2024;9;2024-09;Monday;1-3j;electronique_item_7;electronique;394,44;406,58
O001991;C03132;2024-09-23;PA;Ananindeua;P0035;livres;13,66;13,19;credit_card;2;4;5;2024;9;2024-09;Monday;4-6j;livres_item_3;livres;13,91;26,85
O000280;C09370;2024-09-23;PE;Recife;P0036;livres;37,1;14,6;credit_card;6;7;5;2024;9;2024-09;Monday;7-10j;livres_item_4;livres;37,37;51,7
O015505;C03488;2024-09-23;SP;Santos;P0045;alimentation;33,47;10,28;debit_card;1;4;5;2024;9;2024-09;Monday;4-6j;alimentation_item_2;alimentation;35,07;43,75
O027015;C00606;2024-09-23;RJ;Petropolis;P0006;electronique;127,33;14,35;credit_card;2;1;4;2024;9;2024-09;Monday;1-3j;electronique_item_6;electronique;124,98;141,68
O018979;C07944;2024-09-23;BA;Salvador;P0023;sport;200,82;24,12;debit_card;1;8;3;2024;9;2024-09;Monday;7-10j;sport_item_5;sport;196,03;224,94
O011499;C03011;2024-09-23;PR;Curitiba;P0022;sport;154,33;16,88;credit_card;1;6;4;2024;9;2024-09;Monday;4-6j;sport_item_4;sport;162,39;171,21
O021851;C02899;2024-09-23;PR;Londrina;P0044;alimentation;32,51;9,18;credit_card;6;5;5;2024;9;2024-09;Monday;4-6j;alimentation_item_1;alimentation;33,6;41,69
O028968;C01179;2024-09-23;SP;Sao Paulo;P0046;alimentation;14,48;7,88;credit_card;1;5;5;2024;9;2024-09;Monday;4-6j;alimentation_item_3;alimentation;15,17;22,36
O020687;C05117;2024-09-23;SP;Santos;P0033;livres;43,6;9,19;credit_card;1;6;4;2024;9;2024-09;Monday;4-6j;livres_item_1;livres;42,34;52,79
O004213;C02151;2024-09-23;SP;Santos;P0034;livres;22,26;9,81;credit_card;3;10;5;2024;9;2024-09;Monday;7-10j;livres_item_2;livres;22,18;32,07
O000054;C10082;2024-09-23;RJ;Rio de Janeiro;P0022;sport;168,1;15,67;credit_card;3;1;5;2024;9;2024-09;Monday;1-3j;sport_item_4;sport;162,39;183,76999999999998
O008928;C09536;2024-09-23;SP;Guarulhos;P0026;beaute;75,5;11,59;debit_card;1;2;4;2024;9;2024-09;Monday;1-3j;beaute_item_1;beaute;78,79;87,09
O028494;C08011;2024-09-24;PR;Londrina;P0018;maison;27,68;8,87;credit_card;2;1;5;2024;9;2024-09;Tuesday;1-3j;maison_item_6;maison;26,46;36,55
O016713;C10916;2024-09-24;PR;Londrina;P0035;livres;14,29;9,32;credit_card;6;3;5;2024;9;2024-09;Tuesday;1-3j;livres_item_3;livres;13,91;23,61
O000525;C11017;2024-09-24;BA;Salvador;P0032;beaute;79,17;16,99;credit_card;3;8;4;2024;9;2024-09;Tuesday;7-10j;beaute_item_7;beaute;75,84;96,16
O000978;C07416;2024-09-24;PA;Ananindeua;P0033;livres;40,84;13,08;credit_card;1;8;4;2024;9;2024-09;Tuesday;7-10j;livres_item_1;livres;42,34;53,92
O013031;C00386;2024-09-24;RS;Caxias do Sul;P0017;maison;21,04;9,37;credit_card;1;7;4;2024;9;2024-09;Tuesday;7-10j;maison_item_5;maison;21,98;30,409999999999997
O002942;C04207;2024-09-24;SP;Guarulhos;P0003;electronique;607,01;40,87;voucher;1;10;4;2024;9;2024-09;Tuesday;7-10j;electronique_item_3;electronique;634,77;647,88
O026182;C11435;2024-09-24;SP;Guarulhos;P0028;beaute;68,68;12,13;credit_card;6;6;5;2024;9;2024-09;Tuesday;4-6j;beaute_item_3;beaute;69,92;80,81
O023181;C09002;2024-09-24;SP;Guarulhos;P0002;electronique;183,28;18,19;credit_card;1;4;5;2024;9;2024-09;Tuesday;4-6j;electronique_item_2;electronique;187,58;201,47
O004121;C05929;2024-09-24;RJ;Niteroi;P0039;jouets;99,26;12,24;boleto;1;2;5;2024;9;2024-09;Tuesday;1-3j;jouets_item_1;jouets;102,49;111,5
O010418;C08156;2024-09-24;SP;Campinas;P0001;electronique;627,34;40,24;credit_card;1;3;5;2024;9;2024-09;Tuesday;1-3j;electronique_item_1;electronique;647,41;667,58
O009825;C05360;2024-09-24;RJ;Rio de Janeiro;P0012;mode;124,1;13,64;credit_card;1;6;3;2024;9;2024-09;Tuesday;4-6j;mode_item_5;mode;127,38;137,74
O009421;C06128;2024-09-24;BA;Feira de Santana;P0019;sport;263,98;31,22;credit_card;1;5;3;2024;9;2024-09;Tuesday;4-6j;sport_item_1;sport;254,44;295,20000000000005
O025593;C04169;2024-09-24;SP;Santos;P0019;sport;247,48;19,77;credit_card;3;7;4;2024;9;2024-09;Tuesday;7-10j;sport_item_1;sport;254,44;267,25
O019367;C05164;2024-09-24;PR;Londrina;P0043;jouets;94,94;13,48;credit_card;3;4;4;2024;9;2024-09;Tuesday;4-6j;jouets_item_5;jouets;94,31;108,42
O011162;C11299;2024-09-24;SP;Campinas;P0048;alimentation;45,84;9,83;credit_card;1;7;3;2024;9;2024-09;Tuesday;7-10j;alimentation_item_5;alimentation;47,63;55,67
O022214;C00498;2024-09-24;PA;Belem;P0014;maison;301,4;30,2;debit_card;1;15;5;2024;9;2024-09;Tuesday;11-15j;maison_item_2;maison;297,82;331,59999999999997
O016174;C01935;2024-09-24;RJ;Petropolis;P0016;maison;199,34;16,42;credit_card;6;3;5;2024;9;2024-09;Tuesday;1-3j;maison_item_4;maison;191,26;215,76
O019329;C10390;2024-09-24;SP;Sao Paulo;P0019;sport;242,82;21,16;debit_card;1;3;4;2024;9;2024-09;Tuesday;1-3j;sport_item_1;sport;254,44;263,98
O029569;C03111;2024-09-24;BA;Feira de Santana;P0042;jouets;34,34;12,31;credit_card;1;11;2;2024;9;2024-09;Tuesday;11-15j;jouets_item_4;jouets;34,13;46,650000000000006
O008703;C09569;2024-09-24;SP;Guarulhos;P0010;mode;17,3;9,04;credit_card;3;1;3;2024;9;2024-09;Tuesday;1-3j;mode_item_3;mode;17,78;26,34
O014447;C06632;2024-09-24;MG;Juiz de Fora;P0021;sport;132,13;14,03;voucher;1;7;3;2024;9;2024-09;Tuesday;7-10j;sport_item_3;sport;134,55;146,16
O002394;C03441;2024-09-24;RS;Porto Alegre;P0042;jouets;35,26;9,26;credit_card;3;8;3;2024;9;2024-09;Tuesday;7-10j;jouets_item_4;jouets;34,13;44,519999999999996
O003203;C01213;2024-09-24;SP;Sao Paulo;P0006;electronique;119,13;15,03;boleto;1;4;4;2024;9;2024-09;Tuesday;4-6j;electronique_item_6;electronique;124,98;134,16
O019276;C11489;2024-09-24;SP;Santos;P0029;beaute;59,79;12,01;credit_card;1;8;2;2024;9;2024-09;Tuesday;7-10j;beaute_item_4;beaute;56,98;71,8
O013599;C10264;2024-09-24;PA;Belem;P0040;jouets;34,85;13,27;boleto;1;8;2;2024;9;2024-09;Tuesday;7-10j;jouets_item_2;jouets;33,2;48,120000000000005
O025748;C06888;2024-09-24;SP;Sao Paulo;P0033;livres;42,54;10,77;credit_card;3;5;5;2024;9;2024-09;Tuesday;4-6j;livres_item_1;livres;42,34;53,31
O022391;C02783;2024-09-24;SP;Santos;P0034;livres;22,74;9,47;debit_card;1;1;5;2024;9;2024-09;Tuesday;1-3j;livres_item_2;livres;22,18;32,21
O016829;C02307;2024-09-24;MG;Juiz de Fora;P0046;alimentation;14,72;9,26;credit_card;2;8;5;2024;9;2024-09;Tuesday;7-10j;alimentation_item_3;alimentation;15,17;23,98
O022241;C04627;2024-09-24;RJ;Rio de Janeiro;P0018;maison;27,18;9,18;boleto;1;7;4;2024;9;2024-09;Tuesday;7-10j;maison_item_6;maison;26,46;36,36
O021989;C11915;2024-09-24;CE;Caucaia;P0024;sport;304,18;29,72;credit_card;3;8;5;2024;9;2024-09;Tuesday;7-10j;sport_item_6;sport;319,44;333,9
O026709;C10493;2024-09-24;SP;Santos;P0043;jouets;94,45;12,32;credit_card;1;9;4;2024;9;2024-09;Tuesday;7-10j;jouets_item_5;jouets;94,31;106,77000000000001
O024878;C07868;2024-09-24;SP;Guarulhos;P0035;livres;13,56;8,24;debit_card;1;1;3;2024;9;2024-09;Tuesday;1-3j;livres_item_3;livres;13,91;21,8
O012882;C06877;2024-09-24;PA;Ananindeua;P0029;beaute;54,84;13,59;credit_card;1;6;4;2024;9;2024-09;Tuesday;4-6j;beaute_item_4;beaute;56,98;68,43
O003478;C03001;2024-09-25;SP;Sao Paulo;P0005;electronique;366,11;24,41;credit_card;3;1;5;2024;9;2024-09;Wednesday;1-3j;electronique_item_5;electronique;384,37;390,52000000000004
O007212;C04123;2024-09-25;RJ;Petropolis;P0035;livres;13,48;8,26;credit_card;2;8;2;2024;9;2024-09;Wednesday;7-10j;livres_item_3;livres;13,91;21,740000000000002
O019781;C06170;2024-09-25;SP;Guarulhos;P0029;beaute;55,85;10,31;credit_card;3;4;5;2024;9;2024-09;Wednesday;4-6j;beaute_item_4;beaute;56,98;66,16
O014572;C07423;2024-09-25;BA;Feira de Santana;P0025;sport;96,55;18,24;credit_card;3;7;5;2024;9;2024-09;Wednesday;7-10j;sport_item_7;sport;99,88;114,78999999999999
O028584;C03093;2024-09-25;SP;Campinas;P0028;beaute;67,13;11,83;credit_card;1;2;5;2024;9;2024-09;Wednesday;1-3j;beaute_item_3;beaute;69,92;78,96
O015418;C09407;2024-09-25;RS;Porto Alegre;P0033;livres;42,54;9,41;credit_card;1;3;5;2024;9;2024-09;Wednesday;1-3j;livres_item_1;livres;42,34;51,95
O017224;C01230;2024-09-25;SP;Campinas;P0033;livres;40,84;10,21;credit_card;1;2;5;2024;9;2024-09;Wednesday;1-3j;livres_item_1;livres;42,34;51,050000000000004
O010279;C08812;2024-09-25;MG;Belo Horizonte;P0025;sport;94,92;13,01;credit_card;2;5;4;2024;9;2024-09;Wednesday;4-6j;sport_item_7;sport;99,88;107,93
O021557;C02033;2024-09-25;SP;Sao Paulo;P0006;electronique;123,08;14,93;credit_card;1;1;5;2024;9;2024-09;Wednesday;1-3j;electronique_item_6;electronique;124,98;138,01
O013098;C11535;2024-09-25;SP;Santos;P0029;beaute;59,37;11,97;boleto;1;4;5;2024;9;2024-09;Wednesday;4-6j;beaute_item_4;beaute;56,98;71,34
O006688;C07989;2024-09-25;PA;Belem;P0039;jouets;104,99;18,07;credit_card;2;9;3;2024;9;2024-09;Wednesday;7-10j;jouets_item_1;jouets;102,49;123,06
O011665;C07363;2024-09-25;CE;Fortaleza;P0042;jouets;34,26;13,22;credit_card;1;6;3;2024;9;2024-09;Wednesday;4-6j;jouets_item_4;jouets;34,13;47,48
O000997;C03569;2024-09-25;BA;Salvador;P0019;sport;255,04;29,91;credit_card;1;15;5;2024;9;2024-09;Wednesday;11-15j;sport_item_1;sport;254,44;284,95
O025145;C07885;2024-09-25;PR;Londrina;P0028;beaute;69,18;12,48;debit_card;1;9;4;2024;9;2024-09;Wednesday;7-10j;beaute_item_3;beaute;69,92;81,66000000000001
O002970;C01565;2024-09-25;MG;Uberlandia;P0035;livres;14,22;8,66;credit_card;2;6;3;2024;9;2024-09;Wednesday;4-6j;livres_item_3;livres;13,91;22,880000000000003
O025799;C11392;2024-09-25;BA;Feira de Santana;P0048;alimentation;45,43;14,31;credit_card;3;11;2;2024;9;2024-09;Wednesday;11-15j;alimentation_item_5;alimentation;47,63;59,74
O027573;C06435;2024-09-25;MG;Uberlandia;P0023;sport;195,82;19,26;debit_card;1;5;4;2024;9;2024-09;Wednesday;4-6j;sport_item_5;sport;196,03;215,07999999999998
O022868;C08871;2024-09-25;SP;Campinas;P0048;alimentation;46,14;9,35;credit_card;3;9;5;2024;9;2024-09;Wednesday;7-10j;alimentation_item_5;alimentation;47,63;55,49
O006373;C03877;2024-09-25;RS;Porto Alegre;P0031;beaute;8,63;8,31;boleto;1;2;4;2024;9;2024-09;Wednesday;1-3j;beaute_item_6;beaute;8,96;16,94
O000123;C11587;2024-09-25;SP;Sao Paulo;P0046;alimentation;15,76;8,93;credit_card;1;5;3;2024;9;2024-09;Wednesday;4-6j;alimentation_item_3;alimentation;15,17;24,689999999999998
O014233;C06483;2024-09-25;SC;Florianopolis;P0003;electronique;638,7;39,48;credit_card;6;9;4;2024;9;2024-09;Wednesday;7-10j;electronique_item_3;electronique;634,77;678,1800000000001
O004149;C06606;2024-09-25;RS;Caxias do Sul;P0001;electronique;675,16;43,64;credit_card;3;7;5;2024;9;2024-09;Wednesday;7-10j;electronique_item_1;electronique;647,41;718,8
O006656;C01385;2024-09-25;SP;Guarulhos;P0045;alimentation;34,52;10,03;credit_card;6;4;5;2024;9;2024-09;Wednesday;4-6j;alimentation_item_2;alimentation;35,07;44,550000000000004
O024485;C11246;2024-09-25;SP;Santos;P0007;electronique;377,06;28,57;credit_card;1;6;5;2024;9;2024-09;Wednesday;4-6j;electronique_item_7;electronique;394,44;405,63
O009260;C03808;2024-09-25;SP;Santos;P0031;beaute;9,31;7,8;credit_card;3;9;4;2024;9;2024-09;Wednesday;7-10j;beaute_item_6;beaute;8,96;17,11
O017848;C01957;2024-09-25;CE;Fortaleza;P0013;maison;19,6;11,71;credit_card;3;12;3;2024;9;2024-09;Wednesday;11-15j;maison_item_1;maison;20,22;31,310000000000002
O002340;C06768;2024-09-25;SP;Guarulhos;P0035;livres;13,36;8,42;credit_card;6;6;2;2024;9;2024-09;Wednesday;4-6j;livres_item_3;livres;13,91;21,78
O002069;C04382;2024-09-25;SP;Santos;P0047;alimentation;58,98;11,36;credit_card;6;5;3;2024;9;2024-09;Wednesday;4-6j;alimentation_item_4;alimentation;58,33;70,34
O001446;C03861;2024-09-25;SP;Campinas;P0023;sport;191,29;18,49;credit_card;3;5;5;2024;9;2024-09;Wednesday;4-6j;sport_item_5;sport;196,03;209,78
O001288;C11802;2024-09-25;SP;Santos;P0024;sport;321,09;23,29;credit_card;1;3;5;2024;9;2024-09;Wednesday;1-3j;sport_item_6;sport;319,44;344,38
O001024;C09864;2024-09-25;CE;Fortaleza;P0023;sport;205,67;23,1;credit_card;3;8;4;2024;9;2024-09;Wednesday;7-10j;sport_item_5;sport;196,03;228,76999999999998
O005582;C03235;2024-09-25;RJ;Petropolis;P0047;alimentation;56,77;11,19;boleto;1;1;4;2024;9;2024-09;Wednesday;1-3j;alimentation_item_4;alimentation;58,33;67,96000000000001
O025959;C05760;2024-09-25;CE;Caucaia;P0031;beaute;8,84;11,57;credit_card;1;13;2;2024;9;2024-09;Wednesday;11-15j;beaute_item_6;beaute;8,96;20,41
O018694;C03355;2024-09-25;RS;Porto Alegre;P0046;alimentation;14,79;8,95;debit_card;1;4;5;2024;9;2024-09;Wednesday;4-6j;alimentation_item_3;alimentation;15,17;23,74
O003774;C11712;2024-09-25;SP;Guarulhos;P0045;alimentation;33,66;9,09;credit_card;6;1;4;2024;9;2024-09;Wednesday;1-3j;alimentation_item_2;alimentation;35,07;42,75
O011763;C06082;2024-09-25;SP;Guarulhos;P0027;beaute;42,37;9,11;boleto;1;4;5;2024;9;2024-09;Wednesday;4-6j;beaute_item_2;beaute;41,61;51,48
O000252;C06542;2024-09-25;SP;Sao Paulo;P0038;livres;14,92;7,98;boleto;1;2;5;2024;9;2024-09;Wednesday;1-3j;livres_item_6;livres;14,88;22,9
O010898;C00457;2024-09-25;PR;Londrina;P0037;livres;28,32;9,81;credit_card;1;5;5;2024;9;2024-09;Wednesday;4-6j;livres_item_5;livres;27,61;38,13
O006255;C03875;2024-09-25;PA;Belem;P0005;electronique;365,74;34,23;credit_card;6;7;2;2024;9;2024-09;Wednesday;7-10j;electronique_item_5;electronique;384,37;399,97
O017865;C09927;2024-09-25;SP;Campinas;P0034;livres;23,22;9,55;credit_card;3;5;5;2024;9;2024-09;Wednesday;4-6j;livres_item_2;livres;22,18;32,769999999999996
O014114;C10125;2024-09-25;SP;Sao Paulo;P0015;maison;184,41;17,6;boleto;1;1;5;2024;9;2024-09;Wednesday;1-3j;maison_item_3;maison;192,89;202,01
O001854;C04981;2024-09-25;SP;Campinas;P0018;maison;27,35;8,59;credit_card;6;3;5;2024;9;2024-09;Wednesday;1-3j;maison_item_6;maison;26,46;35,94
O010449;C05957;2024-09-25;SP;Santos;P0019;sport;265,14;20,4;credit_card;3;3;5;2024;9;2024-09;Wednesday;1-3j;sport_item_1;sport;254,44;285,53999999999996
O026179;C00641;2024-09-26;PE;Recife;P0039;jouets;102,73;16,97;boleto;1;3;4;2024;9;2024-09;Thursday;1-3j;jouets_item_1;jouets;102,49;119,7
O027537;C00635;2024-09-26;SP;Campinas;P0031;beaute;8,79;8,07;credit_card;2;5;4;2024;9;2024-09;Thursday;4-6j;beaute_item_6;beaute;8,96;16,86
O004871;C09965;2024-09-26;RJ;Rio de Janeiro;P0013;maison;20,6;8,63;credit_card;2;2;4;2024;9;2024-09;Thursday;1-3j;maison_item_1;maison;20,22;29,230000000000004
O000553;C05024;2024-09-26;MG;Uberlandia;P0018;maison;26,59;9,24;credit_card;2;4;5;2024;9;2024-09;Thursday;4-6j;maison_item_6;maison;26,46;35,83
O029177;C02715;2024-09-26;MG;Belo Horizonte;P0001;electronique;657,8;41,22;credit_card;3;10;3;2024;9;2024-09;Thursday;7-10j;electronique_item_1;electronique;647,41;699,02
O018850;C08036;2024-09-26;SC;Florianopolis;P0030;beaute;38,66;10,46;debit_card;1;1;5;2024;9;2024-09;Thursday;1-3j;beaute_item_5;beaute;40,44;49,12
O004709;C05270;2024-09-26;SP;Guarulhos;P0027;beaute;41,15;9,64;credit_card;1;5;5;2024;9;2024-09;Thursday;4-6j;beaute_item_2;beaute;41,61;50,79
O021671;C06999;2024-09-26;PE;Olinda;P0023;sport;186,73;23,61;credit_card;1;7;2;2024;9;2024-09;Thursday;7-10j;sport_item_5;sport;196,03;210,33999999999997
O011296;C01915;2024-09-26;PR;Londrina;P0043;jouets;97,15;11,76;boleto;1;1;3;2024;9;2024-09;Thursday;1-3j;jouets_item_5;jouets;94,31;108,91000000000001
O014510;C08057;2024-09-26;RJ;Niteroi;P0001;electronique;647,84;41,12;credit_card;2;5;5;2024;9;2024-09;Thursday;4-6j;electronique_item_1;electronique;647,41;688,96
O028231;C10275;2024-09-26;SP;Santos;P0040;jouets;32,66;8,7;credit_card;10;1;5;2024;9;2024-09;Thursday;1-3j;jouets_item_2;jouets;33,2;41,36
O016063;C00262;2024-09-26;MG;Belo Horizonte;P0010;mode;17,49;8,84;credit_card;2;1;5;2024;9;2024-09;Thursday;1-3j;mode_item_3;mode;17,78;26,33
O007790;C11512;2024-09-26;MG;Belo Horizonte;P0034;livres;22,66;9,86;credit_card;1;1;5;2024;9;2024-09;Thursday;1-3j;livres_item_2;livres;22,18;32,519999999999996
O020674;C09736;2024-09-26;SP;Santos;P0021;sport;136,52;13,71;credit_card;1;7;4;2024;9;2024-09;Thursday;7-10j;sport_item_3;sport;134,55;150,23000000000002
O007917;C09997;2024-09-26;RJ;Petropolis;P0033;livres;43,86;10,93;boleto;1;6;3;2024;9;2024-09;Thursday;4-6j;livres_item_1;livres;42,34;54,79
O003276;C09408;2024-09-26;PA;Ananindeua;P0005;electronique;394,62;36,14;credit_card;3;8;4;2024;9;2024-09;Thursday;7-10j;electronique_item_5;electronique;384,37;430,76
O009272;C10520;2024-09-26;MG;Uberlandia;P0003;electronique;634,2;39,67;credit_card;6;6;4;2024;9;2024-09;Thursday;4-6j;electronique_item_3;electronique;634,77;673,87
O018375;C09918;2024-09-26;RS;Caxias do Sul;P0016;maison;198,49;18,64;boleto;1;7;4;2024;9;2024-09;Thursday;7-10j;maison_item_4;maison;191,26;217,13
O005060;C00284;2024-09-26;SP;Campinas;P0011;mode;139,1;13,88;credit_card;1;8;5;2024;9;2024-09;Thursday;7-10j;mode_item_4;mode;145,94;152,98
O022136;C10029;2024-09-26;PA;Ananindeua;P0002;electronique;192,88;23,2;credit_card;6;10;4;2024;9;2024-09;Thursday;7-10j;electronique_item_2;electronique;187,58;216,07999999999998
O012444;C01919;2024-09-26;SP;Guarulhos;P0042;jouets;34,15;10,28;boleto;1;1;5;2024;9;2024-09;Thursday;1-3j;jouets_item_4;jouets;34,13;44,43
O015034;C02323;2024-09-26;SP;Sao Paulo;P0020;sport;74,23;12,52;credit_card;1;4;5;2024;9;2024-09;Thursday;4-6j;sport_item_2;sport;77,31;86,75
O008878;C06732;2024-09-26;SP;Guarulhos;P0048;alimentation;45,79;10,07;credit_card;6;6;3;2024;9;2024-09;Thursday;4-6j;alimentation_item_5;alimentation;47,63;55,86
O008742;C11020;2024-09-26;CE;Caucaia;P0043;jouets;90,87;16,01;credit_card;1;8;4;2024;9;2024-09;Thursday;7-10j;jouets_item_5;jouets;94,31;106,88000000000001
O023145;C07053;2024-09-26;RJ;Petropolis;P0030;beaute;41,75;10,85;boleto;1;7;4;2024;9;2024-09;Thursday;7-10j;beaute_item_5;beaute;40,44;52,6
O019679;C06849;2024-09-26;SP;Santos;P0003;electronique;639,77;37,94;credit_card;2;9;4;2024;9;2024-09;Thursday;7-10j;electronique_item_3;electronique;634,77;677,71
O002159;C07100;2024-09-26;MG;Belo Horizonte;P0005;electronique;382,04;26,44;credit_card;2;3;4;2024;9;2024-09;Thursday;1-3j;electronique_item_5;electronique;384,37;408,48
O026994;C02587;2024-09-26;RJ;Niteroi;P0031;beaute;8,7;7,73;voucher;1;4;3;2024;9;2024-09;Thursday;4-6j;beaute_item_6;beaute;8,96;16,43
O004200;C08220;2024-09-26;PR;Londrina;P0008;mode;95,05;12,93;credit_card;6;1;5;2024;9;2024-09;Thursday;1-3j;mode_item_1;mode;96,15;107,97999999999999
O024705;C09577;2024-09-26;SP;Santos;P0017;maison;20,99;9,18;credit_card;3;3;3;2024;9;2024-09;Thursday;1-3j;maison_item_5;maison;21,98;30,169999999999998
O029045;C02701;2024-09-26;RJ;Niteroi;P0043;jouets;96,95;11,9;credit_card;2;3;3;2024;9;2024-09;Thursday;1-3j;jouets_item_5;jouets;94,31;108,85000000000001
O009195;C10459;2024-09-26;SP;Sao Paulo;P0021;sport;136,42;14,64;credit_card;1;2;4;2024;9;2024-09;Thursday;1-3j;sport_item_3;sport;134,55;151,06
O005684;C08113;2024-09-26;CE;Caucaia;P0008;mode;97,36;18,8;credit_card;1;13;5;2024;9;2024-09;Thursday;11-15j;mode_item_1;mode;96,15;116,16
O015911;C01494;2024-09-27;MG;Juiz de Fora;P0021;sport;133,25;15,63;credit_card;2;3;4;2024;9;2024-09;Friday;1-3j;sport_item_3;sport;134,55;148,88
O015956;C06478;2024-09-27;PR;Londrina;P0029;beaute;56,79;9,86;credit_card;1;1;5;2024;9;2024-09;Friday;1-3j;beaute_item_4;beaute;56,98;66,65
O001389;C11220;2024-09-27;PR;Londrina;P0035;livres;14,51;8,19;credit_card;1;5;3;2024;9;2024-09;Friday;4-6j;livres_item_3;livres;13,91;22,7
O017656;C01752;2024-09-27;RS;Caxias do Sul;P0023;sport;203,4;17,85;credit_card;10;1;4;2024;9;2024-09;Friday;1-3j;sport_item_5;sport;196,03;221,25
O026157;C01184;2024-09-27;SP;Sao Paulo;P0035;livres;14,2;9,17;credit_card;6;8;2;2024;9;2024-09;Friday;7-10j;livres_item_3;livres;13,91;23,369999999999997
O028988;C10060;2024-09-27;SP;Guarulhos;P0039;jouets;105,95;12,73;debit_card;1;6;4;2024;9;2024-09;Friday;4-6j;jouets_item_1;jouets;102,49;118,68
O000661;C03846;2024-09-27;PE;Recife;P0028;beaute;71,29;17,13;debit_card;1;7;4;2024;9;2024-09;Friday;7-10j;beaute_item_3;beaute;69,92;88,42
O025134;C09685;2024-09-27;MG;Juiz de Fora;P0007;electronique;405,56;27,73;credit_card;1;5;4;2024;9;2024-09;Friday;4-6j;electronique_item_7;electronique;394,44;433,29
O021561;C05914;2024-09-27;PR;Londrina;P0022;sport;165,88;15,93;debit_card;1;3;5;2024;9;2024-09;Friday;1-3j;sport_item_4;sport;162,39;181,81
O008944;C09387;2024-09-27;PA;Ananindeua;P0003;electronique;607,52;56,55;credit_card;2;11;1;2024;9;2024-09;Friday;11-15j;electronique_item_3;electronique;634,77;664,0699999999999
O013414;C01759;2024-09-27;SP;Campinas;P0031;beaute;8,78;8,75;credit_card;1;6;4;2024;9;2024-09;Friday;4-6j;beaute_item_6;beaute;8,96;17,53
O004477;C08366;2024-09-27;SP;Guarulhos;P0003;electronique;612,37;39,99;credit_card;1;6;5;2024;9;2024-09;Friday;4-6j;electronique_item_3;electronique;634,77;652,36
O002212;C09201;2024-09-27;PE;Olinda;P0035;livres;13,33;11,22;credit_card;1;4;5;2024;9;2024-09;Friday;4-6j;livres_item_3;livres;13,91;24,55
O029989;C11970;2024-09-27;SP;Campinas;P0024;sport;331,67;24,26;credit_card;3;3;3;2024;9;2024-09;Friday;1-3j;sport_item_6;sport;319,44;355,93
O009883;C01144;2024-09-27;MG;Juiz de Fora;P0005;electronique;367,56;24,1;credit_card;3;1;4;2024;9;2024-09;Friday;1-3j;electronique_item_5;electronique;384,37;391,66
